Code LPP;Libellé;Prise en charge en sus du GHS dans le public et le privé (Oui/Non);Prise en charge en sus du GHS dans le privé à but lucratif seul (Oui/Non);Date de l'arrêté;Date JO;Date d'effet de la prise en charge en sus du GHS;Date d'effet de la radiation du code
3341428.0;fragment osseux, donneurs decedes, os anatomiques pied main, efs ile-de-france;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3341865.0;greffon tendineux, tutogen, marseille;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3342161.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, tours;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3342161.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3342161.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3342534.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3342534.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3342669.0;greffon osseux, geometrique, < ou = 15 cm3, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3342669.0;greffon osseux, geometrique, < ou = 15 cm3, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3343232.0;greffon tendineux, bruxelles, saint-louis paris;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3343545.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & <ou= 45cm3, tutogen, lyon;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3343545.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & <ou= 45cm3, tutogen, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3343545.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & <ou= 45cm3, tutogen, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3343574.0;os long, donneurs decedes, poitiers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3343574.0;os long, donneurs decedes, poitiers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3344020.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, bruxelles, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3344020.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, bruxelles, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3344119.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, idf;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3344119.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, idf;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3344409.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de nancy;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3344409.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3345573.0;greffon osseux, poudre, copeaux, < 5 cm3, efs, uttcal.;O;O;2017-05-02 00:00:00;2017-05-04 00:00:00;2017-05-17 00:00:00;
3345870.0;greffon corneen, donor network of arizona, chu de nantes;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3345870.0;greffon corneen, donor network of arizona, chu de nantes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3346325.0;greffon osseux, geometrique, < ou = 15 cm3, bruxelles, montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3346727.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & <ou= 45cm3, tutogen, tours;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3346727.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & <ou= 45cm3, tutogen, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3346727.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & <ou= 45cm3, tutogen, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3346940.0;greffon valvulaire cardiaque, conduit ou fragment, ap-hp, saint-louis paris;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3346940.0;greffon valvulaire cardiaque, conduit ou fragment, ap-hp, saint-louis paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3346940.0;greffon valvulaire cardiaque, conduit ou fragment, ap-hp, saint-louis paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3347900.0;greffon tendineux, bruxelles, berck-sur-mer;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3347900.0;greffon tendineux, bruxelles, berck-sur-mer;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3348086.0;tete femorale, donneur vivant incomplete ou hemitete, saint-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3348086.0;tete femorale, donneur vivant incomplete ou hemitete, saint-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3348086.0;tete femorale, donneur vivant incomplete ou hemitete, saint-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3348502.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3348502.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3348755.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3348755.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3349128.0;greffon osseux, geometrique, > 15cm3, clermont-ferrand;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3349128.0;greffon osseux, geometrique, > 15cm3, clermont-ferrand;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3349571.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3349571.0;fragment osseux, donneurs decedes, os anatomique pied main, tutogen, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3350278.0;tete femorale, donneur vivant, incomplete, osteopure, ost developpement;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3350278.0;tete femorale, donneur vivant, incomplete, osteopure, ost developpement;O;O;2005-07-12 00:00:00;2005-07-28 00:00:00;2005-07-29 00:00:00;
3350338.0;greffon osseux, fragments osteopure, pot de 17 cm3, ost developpement;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3350338.0;greffon osseux, fragments osteopure, pot de 17 cm3, ost developpement;O;O;2005-07-12 00:00:00;2005-07-28 00:00:00;2005-07-29 00:00:00;
3350344.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3350344.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3350752.0;greffon osseux, geometrique, < ou = 15cm3, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3350752.0;greffon osseux, geometrique, < ou = 15cm3, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3350930.0;greffon tendineux, bruxelles, lyon;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3350930.0;greffon tendineux, bruxelles, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3351036.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & < ou = 45 cm3, ost;O;O;2011-01-10 00:00:00;2011-01-14 00:00:00;;2011-01-27
3351036.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & < ou = 45 cm3, ost;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3351036.0;greffon osseux, poudre, lamelles, copeaux, > 15 cm3 & < ou = 45 cm3, ost;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3351540.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3351540.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, tutogen, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3351786.0;greffon osseux, geometrique, > 15cm3, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3351786.0;greffon osseux, geometrique, > 15cm3, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3352596.0;fragment osseux, donneurs decedes, os anatomiques pied main, st-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3352596.0;fragment osseux, donneurs decedes, os anatomiques pied main, st-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3352596.0;fragment osseux, donneurs decedes, os anatomiques pied main, st-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3352774.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3352774.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3353414.0;greffon osseux, copeaux os spongieux, > 45cm3, ltbf, phoenix;O;O;2006-03-31 00:00:00;2006-04-21 00:00:00;2006-04-22 00:00:00;
3353414.0;greffon osseux, copeaux os spongieux, > 45cm3, ltbf, phoenix;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3353414.0;greffon osseux, copeaux os spongieux, > 45cm3, ltbf, phoenix;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3353532.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, saint-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3353532.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, saint-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3353532.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, saint-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3353762.0;greffon corneen, donor network of arizona, efs aquitaine-limousin, bordeaux;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3353762.0;greffon corneen, donor network of arizona, efs aquitaine-limousin, bordeaux;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3354187.0;tete femorale, donneur vivant incomplete ou hemitete, poitiers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3354187.0;tete femorale, donneur vivant incomplete ou hemitete, poitiers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3354767.0;fragments osseux, donneurs decedes, osteobanque d'auvergne.;O;O;2016-09-23 00:00:00;2016-09-27 00:00:00;2016-10-10 00:00:00;
3354862.0;greffon osseux, copeaux, < ou = 15cm3, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3354862.0;greffon osseux, copeaux, < ou = 15cm3, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3355293.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de nantes;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3355293.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu de nantes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3355809.0;greffon tendineux, tutogen, lyon;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3355809.0;greffon tendineux, tutogen, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3355940.0;greffon osseux, geometrique, > 15cm3, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3355940.0;greffon osseux, geometrique, > 15cm3, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3356134.0;tete femorale, donneur vivant incomplete ou hemitete, cochin paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3356134.0;tete femorale, donneur vivant incomplete ou hemitete, cochin paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3356996.0;tete femorale, donneur vivant incomplete ou hemitete, rennes;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3356996.0;tete femorale, donneur vivant incomplete ou hemitete, rennes;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3357100.0;tete femorale, donneur vivant incomplete ou hemitete, reims;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3357100.0;tete femorale, donneur vivant incomplete ou hemitete, reims;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3357381.0;greffon osseux, geometrique, < ou = 15cm3, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3357381.0;greffon osseux, geometrique, < ou = 15cm3, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3357783.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, bruxelles, montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3357783.0;greffon osseux, poudre, lamelles, copeaux, > 45 cm3, bruxelles, montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3361454.0;greffon osseux, geometrique, > 15 cm3, wmt, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3361454.0;greffon osseux, geometrique, > 15 cm3, wmt, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3362376.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3362376.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3362502.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3362502.0;greffon osseux, poudre, lamelles, copeaux, > 15cm3 & < ou = 45cm3, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3362531.0;greffon osseux, geometrique, > 15 cm3, tutogen, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3362531.0;greffon osseux, geometrique, > 15 cm3, tutogen, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3362809.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3362809.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, chu montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3363252.0;greffon vasculaire, non saphene, ap-hp, saint-louis paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3363252.0;greffon vasculaire, non saphene, ap-hp, saint-louis paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3363513.0;greffon osseux, geometrique, < ou = 15cm3, saint-laurent du var;N;O;2009-01-12 00:00:00;2009-01-16 00:00:00;;2009-01-17
3363513.0;greffon osseux, geometrique, < ou = 15cm3, saint-laurent du var;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3363513.0;greffon osseux, geometrique, < ou = 15cm3, saint-laurent du var;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3363737.0;greffon osseux, copeaux, > 15cm3 & < ou = 45cm3, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3363737.0;greffon osseux, copeaux, > 15cm3 & < ou = 45cm3, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3364990.0;tete femorale,donneur vivant complete ou 2 hemitetes avec col,bruxelles,st-louis;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3364990.0;tete femorale,donneur vivant complete ou 2 hemitetes avec col,bruxelles,st-louis;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3365280.0;greffon tendineux, bruxelles, tours;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3365280.0;greffon tendineux, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3365713.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, clermont-ferrand;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3365713.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, clermont-ferrand;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3366279.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bordeaux;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3366279.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, bordeaux;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3366440.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3366440.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3367244.0;greffon valvulaire cardiaque, conduit ou fragment, efs rhone-alpes, site de lyon;N;O;2010-02-23 00:00:00;2010-03-02 00:00:00;;2010-03-01
3367244.0;greffon valvulaire cardiaque, conduit ou fragment, efs rhone-alpes, site de lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3367400.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, lyon;O;O;2016-11-03 00:00:00;2016-11-08 00:00:00;;2016-11-21
3367400.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3367400.0;greffon osseux, poudre, lamelles, copeaux, < ou = 15cm3, tutogen, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3367936.0;os long, donneurs decedes, bruxelles, nancy;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3367936.0;os long, donneurs decedes, bruxelles, nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3368189.0;greffon osseux, geometrique, > 15 cm3, tutogen, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3368189.0;greffon osseux, geometrique, > 15 cm3, tutogen, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3368309.0;greffon osseux, fragments osteopure, pot de 10 cm3, ost developpement;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3368309.0;greffon osseux, fragments osteopure, pot de 10 cm3, ost developpement;O;O;2005-07-12 00:00:00;2005-07-28 00:00:00;2005-07-29 00:00:00;
3368700.0;greffon osseux, geometrique, > 15cm3, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3368700.0;greffon osseux, geometrique, > 15cm3, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3369154.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou= 45cm3, bruxelles, tours;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3369154.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou= 45cm3, bruxelles, tours;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3369272.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col,bruxelles,nancy;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3369272.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col,bruxelles,nancy;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3369697.0;tete femorale, donneur vivant incomplete ou hemitete, bruxelles, angers;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3369697.0;tete femorale, donneur vivant incomplete ou hemitete, bruxelles, angers;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3370016.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, clermont-ferrand;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3370016.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, clermont-ferrand;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3370269.0;os long, donneurs decedes, bruxelles, cochin paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3370269.0;os long, donneurs decedes, bruxelles, cochin paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3370335.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, clamart;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3370335.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, clamart;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3370909.0;greffon osseux, geometrique, < ou = 15 cm3, wmt, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3370909.0;greffon osseux, geometrique, < ou = 15 cm3, wmt, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3370996.0;greffon osseux,poudre,lamelles,copeaux, >15cm3 & <ou=45cm3,bruxelles,montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3370996.0;greffon osseux,poudre,lamelles,copeaux, >15cm3 & <ou=45cm3,bruxelles,montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3371636.0;tete femorale, donneur vivant incomplete ou hemitete, bois-guillaume;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3371636.0;tete femorale, donneur vivant incomplete ou hemitete, bois-guillaume;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3372564.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou= 45cm3, bruxelles, lyon;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3372564.0;greffon osseux, poudre, lamelles, copeaux, >15cm3 & <ou= 45cm3, bruxelles, lyon;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3372713.0;os long, donneurs decedes, ap-hp, cochin paris;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3372713.0;os long, donneurs decedes, ap-hp, cochin paris;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3373500.0;greffon tendineux, bruxelles, montpellier;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3373500.0;greffon tendineux, bruxelles, montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3373954.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, saint-etienne;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3373954.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, saint-etienne;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3374178.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, wmt, marseille;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3374178.0;greffon osseux, poudre, lamelles, copeaux, > 45cm3, wmt, marseille;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3374474.0;greffon osseux, poudre, lamelles,copeaux, >15cm3 & <ou=45cm3 chu de montpellier;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3374474.0;greffon osseux, poudre, lamelles,copeaux, >15cm3 & <ou=45cm3 chu de montpellier;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3374646.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, reims;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3374646.0;tete femorale, donneur vivant complete ou 2 hemitetes avec col, reims;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3375210.0;greffon osseux, geometrique, > 15cm3, biobank;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3375210.0;greffon osseux, geometrique, > 15cm3, biobank;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
